isic_id,h1_mean_norm_entropy,h1_high_entropy,h2_mean_norm_entropy,h2_high_entropy
ISIC_0012755,0.3801938508102619,0.0,0.25177066093552164,0.0
ISIC_0012766,0.6952984374500808,0.0,0.4862499354425454,0.0
ISIC_0012769,0.1668425123678858,0.0,0.18255102207470633,0.0
ISIC_0012771,0.22348277558398366,0.0,0.20447216713481947,0.0
ISIC_0012778,0.7351220157003867,1.0,0.4901800474776847,1.0
ISIC_0012779,0.6152956263422547,0.0,0.42509724130210386,0.0
ISIC_0012783,0.5657749159365418,0.0,0.3609485223753375,0.0
ISIC_0012797,0.29345008487498886,0.0,0.2811383609357769,0.0
ISIC_0012798,0.8179188518611884,1.0,0.3830288568553355,0.0
ISIC_0012799,0.27566501595975373,0.0,0.28568921210335835,0.0
ISIC_0012815,0.16182892678384592,0.0,0.27841590551274237,0.0
ISIC_0012838,0.7278594845903854,0.0,0.5240339548941286,1.0
ISIC_0012858,0.42829046740815774,0.0,0.29807730649070047,0.0
ISIC_0012859,0.541802859343737,0.0,0.3202386325878373,0.0
ISIC_0012860,0.23042030441952965,0.0,0.4589537153849118,0.0
ISIC_0012867,0.2951228823441733,0.0,0.22758218271702463,0.0
ISIC_0012882,0.550288491752972,0.0,0.4557792460791551,0.0
ISIC_0012934,0.49479017795199,0.0,0.30915180316957924,0.0
ISIC_0012938,0.5706698983587735,0.0,0.5486879655881385,1.0
ISIC_0012942,0.47214850101539635,0.0,0.32066714479644975,0.0
ISIC_0012947,0.49944487662060444,0.0,0.2954969526674403,0.0
ISIC_0012953,0.18797734369914662,0.0,0.13586069496211717,0.0
ISIC_0012958,0.48935738699533493,0.0,0.16457196015011655,0.0
ISIC_0012972,0.6457207727479723,0.0,0.33595072775095947,0.0
ISIC_0012975,0.3437398894316672,0.0,0.18007104753645406,0.0
ISIC_0012993,0.6216889436205044,0.0,0.4005008624456748,0.0
ISIC_0013020,0.41878659019463926,0.0,0.1439140862742469,0.0
ISIC_0013038,0.1771921188904943,0.0,0.12018423390062163,0.0
ISIC_0013057,0.4204504556639709,0.0,0.3070164458041732,0.0
ISIC_0013078,0.724499757489839,0.0,0.4303835015569911,0.0
ISIC_0013123,0.5664057543759379,0.0,0.2854487519317483,0.0
ISIC_0013144,0.1002565498961854,0.0,0.08626611124217026,0.0
ISIC_0013148,0.12035367142885459,0.0,0.42497231758206777,0.0
ISIC_0013149,0.356327738412873,0.0,0.3464643034906263,0.0
ISIC_0013162,0.22738618647541972,0.0,0.15302202114587066,0.0
ISIC_0013171,0.6536476016122821,0.0,0.29361719124467744,0.0
ISIC_0013179,0.21195022577503245,0.0,0.18633649726247287,0.0
ISIC_0013210,0.10252082357493504,0.0,0.09786472504617688,0.0
ISIC_0013218,0.37380030836321393,0.0,0.3205726833597585,0.0
ISIC_0013228,0.29512966221900466,0.0,0.16168041012785525,0.0
ISIC_0013240,0.4566772117656937,0.0,0.2912027219903794,0.0
ISIC_0013255,0.5636047955175083,0.0,0.4298766065542325,0.0
ISIC_0013264,0.8004322785853916,1.0,0.43663663402194697,0.0
ISIC_0013272,0.5226027029846577,0.0,0.3923163076274876,0.0
ISIC_0013276,0.6897385113411361,0.0,0.5773566980760935,1.0
ISIC_0013284,0.4673023378315874,0.0,0.36464876160297627,0.0
ISIC_0013300,0.6110393712687705,0.0,0.536594740880463,1.0
ISIC_0013313,0.5800702675821877,0.0,0.3936554346241262,0.0
ISIC_0013324,0.2394617082244331,0.0,0.14224770832116693,0.0
ISIC_0013327,0.13957997186915863,0.0,0.09888066229401916,0.0
ISIC_0013328,0.12258090586056239,0.0,0.11149065739054616,0.0
ISIC_0013351,0.803193168390294,1.0,0.5273659387878427,1.0
ISIC_0013358,0.05521584629666726,0.0,0.06168209974478819,0.0
ISIC_0013362,0.1971527252979413,0.0,0.2582101835339842,0.0
ISIC_0013372,0.7174411063569859,0.0,0.3840227565491331,0.0
ISIC_0013373,0.9348569516737942,1.0,0.4992573122168219,1.0
ISIC_0013384,0.2865118120708934,0.0,0.15136172150244462,0.0
ISIC_0013387,0.7111377460358271,0.0,0.3244188122293789,0.0
ISIC_0013396,0.6716043255975995,0.0,0.4148212707739904,0.0
ISIC_0013404,0.6340880036504453,0.0,0.30747064203557334,0.0
ISIC_0013408,0.555024007150665,0.0,0.41705737164496776,0.0
ISIC_0013418,0.5139066325250449,0.0,0.31584321209950883,0.0
ISIC_0013419,0.5977949733223935,0.0,0.3778130994274629,0.0
ISIC_0013420,0.8649235747144856,1.0,0.36705744832571086,0.0
ISIC_0013431,0.7810017793394456,1.0,0.37204323906042863,0.0
ISIC_0013439,0.1813569828400116,0.0,0.1536966220789043,0.0
ISIC_0013441,0.25312418883539134,0.0,0.25809496312386937,0.0
ISIC_0013451,0.7272445286375546,0.0,0.4649164667626343,0.0
ISIC_0013482,0.5749771902731038,0.0,0.4546446359772582,0.0
ISIC_0013506,0.0508491791630431,0.0,0.055013267976687964,0.0
ISIC_0013510,0.4910295009810387,0.0,0.23267847899399982,0.0
ISIC_0013514,0.4738822886870938,0.0,0.2148709736412548,0.0
ISIC_0013519,0.3683285846429517,0.0,0.2691148899623429,0.0
ISIC_0013521,0.9335385275795423,1.0,0.428863887111753,0.0
ISIC_0013522,0.4178170756758622,0.0,0.36710836793209234,0.0
ISIC_0013531,0.4359826329196649,0.0,0.26242314276574946,0.0
ISIC_0013546,0.559724444569584,0.0,0.30224391215606794,0.0
ISIC_0013547,0.40148765388151536,0.0,0.32384084958875403,0.0
ISIC_0013551,0.2476290336269351,0.0,0.20104717718224746,0.0
ISIC_0013556,0.5651149162538568,0.0,0.3059122066778106,0.0
ISIC_0013557,0.16434177463045904,0.0,0.06593397385663369,0.0
ISIC_0013564,0.545810503929052,0.0,0.4002530879522972,0.0
ISIC_0013566,0.37596966243528085,0.0,0.24621610078466416,0.0
ISIC_0013569,0.08556440383261246,0.0,0.06610750446978132,0.0
ISIC_0013589,0.7947025886868404,1.0,0.31266482882966035,0.0
ISIC_0013605,0.8196919100386604,1.0,0.6234183743140209,1.0
ISIC_0013608,0.5398718820600207,0.0,0.2740607190828285,0.0
ISIC_0013609,0.18959985011917896,0.0,0.2516112785239308,0.0
ISIC_0013612,0.44759876365292406,0.0,0.3515168743583989,0.0
ISIC_0013616,0.6994524240983926,0.0,0.4551844787098934,0.0
ISIC_0013640,0.7401335987831525,1.0,0.6038298609743068,1.0
ISIC_0013642,0.7654050674588456,1.0,0.4339146492775324,0.0
ISIC_0013647,0.22102992479058226,0.0,0.14485729114192714,0.0
ISIC_0013648,0.30614773310549415,0.0,0.2653963996860625,0.0
ISIC_0013650,0.06827303660715485,0.0,0.06579142231638327,0.0
ISIC_0013653,0.37874099852458165,0.0,0.3179120217130749,0.0
ISIC_0013660,0.6232078361257559,0.0,0.4892823936608276,1.0
ISIC_0013665,0.3543738584205173,0.0,0.28681294958865344,0.0
ISIC_0013677,0.06396024157353916,0.0,0.05308992146387191,0.0
ISIC_0013717,0.32000160561722124,0.0,0.2591475826528271,0.0
ISIC_0013745,0.6438606483814586,0.0,0.4221257831390452,0.0
ISIC_0013760,0.6610342637122065,0.0,0.3690377400502348,0.0
ISIC_0013761,0.4212601559259367,0.0,0.1655789640068679,0.0
ISIC_0013763,0.2373632196998118,0.0,0.28108897043028314,0.0
ISIC_0013774,0.4358243830369516,0.0,0.20955985476197908,0.0
ISIC_0013776,0.27364334848836114,0.0,0.2827733269387813,0.0
ISIC_0013779,0.3571126365226744,0.0,0.31739781947495027,0.0
ISIC_0013781,0.5984359019208065,0.0,0.45427159844210163,0.0
ISIC_0013787,0.36499481314027776,0.0,0.29053596740673326,0.0
ISIC_0013790,0.2555794256021178,0.0,0.15615146872889069,0.0
ISIC_0013791,0.4454891951332932,0.0,0.18947043274868508,0.0
ISIC_0013812,0.9084308680125988,1.0,0.44193369975547314,0.0
ISIC_0013821,0.6601171431528375,0.0,0.375084002886343,0.0
ISIC_0013823,0.2986644170640006,0.0,0.09207817912333391,0.0
ISIC_0013825,0.24315244827984978,0.0,0.3479304607488519,0.0
ISIC_0013827,0.647946874760334,0.0,0.249606265725353,0.0
ISIC_0013838,0.42110557882174654,0.0,0.36973632260251427,0.0
ISIC_0013859,0.04305276602120748,0.0,0.1337692319259188,0.0
ISIC_0013866,0.5672230816799084,0.0,0.4366027145607939,0.0
ISIC_0013868,0.7511200755842238,1.0,0.3645931408000246,0.0
ISIC_0013869,0.20868345022798565,0.0,0.03576963769005227,0.0
ISIC_0013870,0.4989225195081426,0.0,0.2675845312535262,0.0
ISIC_0013871,0.6623082625139961,0.0,0.3585517345153543,0.0
ISIC_0013878,0.7572899961795156,1.0,0.4417762027335147,0.0
ISIC_0013881,0.3897768074390854,0.0,0.34470163036405255,0.0
ISIC_0013899,0.6923364533422399,0.0,0.36176182675411006,0.0
ISIC_0013900,0.24464392934670184,0.0,0.2829440651256192,0.0
ISIC_0013902,0.3533482408807738,0.0,0.3099218944124014,0.0
ISIC_0013905,0.6116636196705526,0.0,0.38074354909778896,0.0
ISIC_0013909,0.3248168065805168,0.0,0.21807884781937084,0.0
ISIC_0013914,0.5508332725705755,0.0,0.2948287638603098,0.0
ISIC_0013919,0.4395333802167313,0.0,0.4438141682115491,0.0
ISIC_0013939,0.671117167206378,0.0,0.3990773563398926,0.0
ISIC_0013941,0.23616854204928925,0.0,0.18668501019000552,0.0
ISIC_0013944,0.6968175054210475,0.0,0.3361682534710318,0.0
ISIC_0013955,0.308201779377285,0.0,0.2921381187642963,0.0
ISIC_0013963,0.7126130848555534,0.0,0.5988847070626525,1.0
ISIC_0013974,0.5117361654277076,0.0,0.3941728635094544,0.0
ISIC_0013978,0.2443565828222944,0.0,0.057637902247615405,0.0
ISIC_0013979,0.5796363687298574,0.0,0.3380882646237586,0.0
ISIC_0013990,0.5314874049508825,0.0,0.364388764407752,0.0
ISIC_0013991,0.34029437680032953,0.0,0.16349043535178032,0.0
ISIC_0013993,0.2264296685845279,0.0,0.14923361708797467,0.0
ISIC_0013994,0.2594140433861691,0.0,0.20569460063510253,0.0
ISIC_0014003,0.16469829787464432,0.0,0.19141530899658435,0.0
ISIC_0014007,0.7532161554839568,1.0,0.3645698816913603,0.0
ISIC_0014008,0.46775858648647617,0.0,0.38872115537184504,0.0
ISIC_0014036,0.7477363121835079,1.0,0.41351230086187235,0.0
ISIC_0014048,0.4541859244064802,0.0,0.3736421274977572,0.0
ISIC_0014054,0.43565540681460463,0.0,0.24789569893448737,0.0
ISIC_0014056,0.5174626491969991,0.0,0.21505628997494805,0.0
ISIC_0014060,0.6939144780255326,0.0,0.35887444043959366,0.0
ISIC_0014063,0.11841701007084984,0.0,0.044158285072887445,0.0
ISIC_0014064,0.7191112559525186,0.0,0.5167259371008298,1.0
ISIC_0014085,0.5414300783777773,0.0,0.31316891763118726,0.0
ISIC_0014105,0.8291822570783947,1.0,0.5129677365233357,1.0
ISIC_0014115,0.49944805661557234,0.0,0.29495710988240836,0.0
ISIC_0014116,0.7601620294640913,1.0,0.5463073860960461,1.0
ISIC_0014118,0.40807445145232524,0.0,0.1636092572663943,0.0
ISIC_0014126,0.5049894935494772,0.0,0.46105087795347943,0.0
ISIC_0014130,0.5091777185239039,0.0,0.4069528976724442,0.0
ISIC_0014134,0.008251913398990538,0.0,0.008427813205962786,0.0
ISIC_0014137,0.3083454681757866,0.0,0.1554569770488706,0.0
ISIC_0014141,0.2673119026391653,0.0,0.38359927118035,0.0
ISIC_0014142,0.11000152163504118,0.0,0.13565028143813485,0.0
ISIC_0014143,0.6092123721149884,0.0,0.2654573907890933,0.0
ISIC_0014153,0.8319960080405064,1.0,0.4764783967052245,0.0
ISIC_0014154,0.5349560911846272,0.0,0.25692747471253546,0.0
ISIC_0014159,0.5979957540923232,0.0,0.27909335289008597,0.0
ISIC_0014167,0.48850498668152226,0.0,0.42500282814125023,0.0
ISIC_0014192,0.6163944132131259,0.0,0.4855132451798755,0.0
ISIC_0014194,0.588875005290104,0.0,0.3691886155409194,0.0
ISIC_0014202,0.7396724044340692,1.0,0.3669143320352165,0.0
ISIC_0014203,0.6767551628259559,0.0,0.30576964948183366,0.0
ISIC_0014204,0.5738049700892671,0.0,0.24615334606563283,0.0
ISIC_0014206,0.3503938223356718,0.0,0.22215666845161985,0.0
ISIC_0014231,0.4686969431039829,0.0,0.16019638788049165,0.0
ISIC_0014234,0.13308910239920652,0.0,0.31258575667454125,0.0
ISIC_0014236,0.33384097375083416,0.0,0.32980184705740373,0.0
ISIC_0014256,0.7004846337464266,0.0,0.35145335127012034,0.0
ISIC_0014258,0.7458656466931657,1.0,0.4998992664927231,1.0
ISIC_0014260,0.3036923327655106,0.0,0.26363848377875954,0.0
ISIC_0014271,0.3546680935172179,0.0,0.3783493261498324,0.0
ISIC_0014282,0.8106404162019476,1.0,0.448874965383631,0.0
ISIC_0014292,0.2938486994835008,0.0,0.25191061844201373,0.0
ISIC_0014296,0.546999268861597,0.0,0.34317199667038417,0.0
ISIC_0014298,0.7246107464590867,0.0,0.3855364082016706,0.0
ISIC_0014301,0.5416918190013498,0.0,0.3455069901755198,0.0
ISIC_0014322,0.4154405816173221,0.0,0.3565219054383192,0.0
ISIC_0014338,0.6309293984242229,0.0,0.2368235690913448,0.0
ISIC_0014348,0.21816556219758726,0.0,0.09755336702781744,0.0
ISIC_0014376,0.16978006073493726,0.0,0.11425584874064201,0.0
ISIC_0014384,0.5810219451752455,0.0,0.3507034289232373,0.0
ISIC_0014388,0.15298920043750594,0.0,0.3335060197577061,0.0
ISIC_0014396,0.49119246595481714,0.0,0.23727426399851623,0.0
ISIC_0014398,0.47493334693900235,0.0,0.24514856966524928,0.0
ISIC_0014411,0.2761846019309132,0.0,0.276320619745947,0.0
ISIC_0014421,0.12066712482294957,0.0,0.053001690432480555,0.0
ISIC_0014435,0.3703341690529176,0.0,0.2900765098923589,0.0
ISIC_0014436,0.36616190555043254,0.0,0.18477839758983497,0.0
ISIC_0014437,0.5261730626703229,0.0,0.2686929542716034,0.0
ISIC_0014443,0.5265853272343456,0.0,0.39196738435367845,0.0
ISIC_0014449,0.18668286143888055,0.0,0.14099296497378078,0.0
ISIC_0014455,0.16393463559561466,0.0,0.25588947048696664,0.0
ISIC_0014456,0.64792890730705,0.0,0.34430974670225345,0.0
ISIC_0014461,0.5618362646106967,0.0,0.38927377344233643,0.0
ISIC_0014464,0.18096147824364564,0.0,0.09065645207100755,0.0
ISIC_0014467,0.3849631110101847,0.0,0.30850329040790203,0.0
ISIC_0014482,0.6546261915875318,0.0,0.46274169005704513,0.0
ISIC_0014485,0.47840205634944094,0.0,0.19957717114216,0.0
ISIC_0014488,0.4416987821413609,0.0,0.35322579912240687,0.0
ISIC_0014493,0.27728273561360645,0.0,0.26136291403247097,0.0
ISIC_0014494,0.6996238078202774,0.0,0.5304694552357804,1.0
ISIC_0014495,0.34206140181718325,0.0,0.2524959401706293,0.0
ISIC_0014496,0.3807118176013346,0.0,0.45842355460829454,0.0
ISIC_0014497,0.5427414307608045,0.0,0.31105109738355124,0.0
ISIC_0014509,0.49134920114638503,0.0,0.3741074818105532,0.0
ISIC_0014514,0.683226013165985,0.0,0.3678899739520893,0.0
ISIC_0014521,0.3251458587731112,0.0,0.5710147460435884,1.0
ISIC_0014528,0.9059040580345961,1.0,0.4433215441484405,0.0
ISIC_0014533,0.3497013828018905,0.0,0.22770239372853185,0.0
ISIC_0014538,0.7490841543002882,1.0,0.34099158617946224,0.0
ISIC_0014550,0.3047747472478456,0.0,0.22899946713611855,0.0
ISIC_0014553,0.3966872232905483,0.0,0.16588461243339722,0.0
ISIC_0014555,0.40273457456324174,0.0,0.3578451222835851,0.0
ISIC_0014556,0.6318417717083659,0.0,0.4373524633582436,0.0
ISIC_0014678,0.2766081601669553,0.0,0.14717340920326624,0.0
ISIC_0014679,0.23930755514561713,0.0,0.1414755083213879,0.0
ISIC_0014686,0.09720598112150636,0.0,0.1416760785247449,0.0
ISIC_0014706,0.6108849537422707,0.0,0.25595546529847046,0.0
ISIC_0014737,0.6138774925209065,0.0,0.3388709885558606,0.0
ISIC_0014842,0.7055743561258356,0.0,0.29913880502775625,0.0
ISIC_0014865,0.2036072075270603,0.0,0.17007437183083676,0.0
ISIC_0014995,0.26784869627823205,0.0,0.07290632855054253,0.0
ISIC_0015055,0.7125986405325827,0.0,0.4897679087714114,1.0
ISIC_0015151,0.5375736999332322,0.0,0.3441179677540454,0.0
ISIC_0015186,0.7705787467374009,1.0,0.4164935272529016,0.0
ISIC_0015285,0.09788562549487585,0.0,0.11910625804798147,0.0
ISIC_0015292,0.5368124218955661,0.0,0.37215961872925873,0.0
ISIC_0015378,0.403855000791162,0.0,0.2508001813494548,0.0
ISIC_0015402,0.8234566506682711,1.0,0.4138546679890635,0.0
ISIC_0015424,0.04506237370401654,0.0,0.08925334323367733,0.0
ISIC_0015547,0.72451161865076,0.0,0.46269365636559623,0.0
ISIC_0015550,0.6873903984959575,0.0,0.4269477280185062,0.0
ISIC_0015584,0.47411239963822016,0.0,0.4113662701123436,0.0
ISIC_0015591,0.5403503064889066,0.0,0.4733367016825949,0.0
ISIC_0015605,0.6424625580348735,0.0,0.41113478718614643,0.0
ISIC_0015609,0.1298368483344928,0.0,0.08109339945505803,0.0
ISIC_0015610,0.7089799636968014,0.0,0.4981018114848756,1.0
ISIC_0015611,0.5254604121729752,0.0,0.318267144758182,0.0
ISIC_0016101,0.6662738820021157,0.0,0.39470629790289474,0.0
ISIC_0020964,0.5974752998203003,0.0,0.44561947924618217,0.0
ISIC_0021031,0.7109310895300818,0.0,0.38223283537722075,0.0
ISIC_0021032,0.4562424201862053,0.0,0.4225165156105188,0.0
ISIC_0021033,0.1136978791144363,0.0,0.13168161574734466,0.0
ISIC_0021034,0.4412358347944198,0.0,0.20891187795386518,0.0
ISIC_0021038,0.726214881405898,0.0,0.4375022804563014,0.0
ISIC_0021047,0.5263020598025636,0.0,0.31282244130916387,0.0
ISIC_0021086,0.5957070445955127,0.0,0.4300198259872078,0.0
ISIC_0021087,0.5683065766806029,0.0,0.5411206057296347,1.0
ISIC_0021088,0.786252171792711,1.0,0.5656142332267814,1.0
ISIC_0021109,0.6648658740030972,0.0,0.3495815781455104,0.0
ISIC_0021110,0.5099642303592855,0.0,0.28456859302584336,0.0
ISIC_0021111,0.8483693930804124,1.0,0.3827813675243122,0.0
ISIC_0021180,0.17084260363816836,0.0,0.24943482107654838,0.0
ISIC_0021181,0.08347845798693433,0.0,0.12875557665960974,0.0
ISIC_0021182,0.014974871867807915,0.0,0.0256107826887145,0.0
ISIC_0021241,0.5566574598431288,0.0,0.4939072691392864,1.0
ISIC_0021242,0.46974658881405845,0.0,0.23046280520352386,0.0
ISIC_0021243,0.4014598741732187,0.0,0.3305787713401399,0.0
ISIC_0021298,0.4634946259166471,0.0,0.20433784685449394,0.0
ISIC_0021299,0.7638203522270163,1.0,0.3730988188993862,0.0
ISIC_0021300,0.6583681784991735,0.0,0.2663308017189282,0.0
ISIC_0021305,0.44315106139504445,0.0,0.1261876349694854,0.0
ISIC_0021306,0.5354633368101158,0.0,0.2247654427264374,0.0
ISIC_0021307,0.20208847575915856,0.0,0.018472588959484067,0.0
ISIC_0021311,0.29476588388238156,0.0,0.07396262865682893,0.0
ISIC_0021312,0.4921538774606047,0.0,0.24357278278104322,0.0
ISIC_0021313,0.6726589015448238,0.0,0.2789711704331239,0.0
ISIC_0021371,0.194476345097091,0.0,0.1971041588388071,0.0
ISIC_0021372,0.39638310433077084,0.0,0.2955390938023016,0.0
ISIC_0021373,0.593419133031004,0.0,0.47056562741562225,0.0
ISIC_0021392,0.6695159555356087,0.0,0.4341134157637632,0.0
ISIC_0021393,0.6528649750438772,0.0,0.3941390972150557,0.0
ISIC_0021394,0.5605538642125729,0.0,0.26676523070395913,0.0
ISIC_0021450,0.29150097380415896,0.0,0.2388979654702114,0.0
ISIC_0021451,0.2539656790520974,0.0,0.20211794861127128,0.0
ISIC_0021452,0.35536036263734916,0.0,0.19557677929709946,0.0
ISIC_0021463,0.6078430260239785,0.0,0.5608636449080733,1.0
ISIC_0021464,0.6100161281083054,0.0,0.4620145528109251,0.0
ISIC_0021465,0.7679722444178061,1.0,0.5949350591415039,1.0
ISIC_0021483,0.25946657853611504,0.0,0.16279239147752733,0.0
ISIC_0021490,0.04500518465062516,0.0,0.19672459743527448,0.0
ISIC_0021499,0.11282755241519575,0.0,0.32492327145328953,0.0
ISIC_0021510,0.13198746382501264,0.0,0.3389766130799366,0.0
ISIC_0021521,0.11374252749474416,0.0,0.3253035995226337,0.0
ISIC_0021532,0.5503828355889582,0.0,0.3301951132231604,0.0
ISIC_0021537,0.4810451678400954,0.0,0.5492374921015648,1.0
ISIC_0021538,0.5999443147825568,0.0,0.24644516540378586,0.0
ISIC_0021539,0.7343763336426253,0.0,0.33482024064239274,0.0
ISIC_0021541,0.7225272735260623,0.0,0.41043214237118414,0.0
ISIC_0021545,0.415754902969117,0.0,0.30655826439356354,0.0
ISIC_0021546,0.8432240469789353,1.0,0.5583544235104817,1.0
ISIC_0021547,0.7042251851036255,0.0,0.4672880567525615,0.0
